ID,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84
45,6029.38660614,6033.24863677,5969.4901323,5973.40285821,6272.7018818,5959.85304568,6259.80401816,6125.55992326,6114.68745939,6066.61323149,6055.63483852,6351.05765524,6116.23585857,6408.86846254,5061.69885006,5001.73477027,5059.92857451,4999.94665328,5016.08841783,5299.8741878,5315.10067901,5360.75059118,5419.39551231,5348.33366286,5407.11784522,5474.82327141,5113.48493423,5185.02750533,900.814890535,902.757536924,960.816421265,962.642041795,663.454392767,990.535724944,703.315549147,1318.1837428,1359.92551975,1275.07583235,1318.18403682,1539.02130412,1118.31344318,1371.71233413,60.0025093077,84.8556384834,0,59.9947015947,305.954365411,240.006018205,384.200868319,962.63621202,960.81671025,902.756679467,900.815041308,1200.81931982,949.203984405,1237.53551593,4566.87932775,4515.27632039,4536.7389141,4484.78423731,4642.99094116,4746.44249412,4896.20268076,3914.73436125,3963.26156497,3879.53069888,3928.48466566,4108.17049458,3686.95215382,3877.8453546,4332.97792114,4314.59259435,4390.01339141,4371.85868942,4086.28724578,4469.93141542,4191.04572542,3348.60348048,3295.38367396,3376.51702559,3323.74128263,3190.71436486,3589.86544351,3467.06400345
46,5992.82929272,5997.16667962,5932.96327444,5937.3563805,6236.48496378,5921.43703703,6221.33514066,6095.36072361,6083.98900152,6036.51184609,6025.02895377,6320.00713708,6088.16012436,6380.22282599,5024.03305602,4964.09147261,5021.70998809,4961.74377128,4980.72977459,5261.59641415,5279.4997298,5331.98770257,5390.50590309,5318.99439034,5377.65846538,5448.21705761,5084.65527787,5159.22402688,902.869514212,900.820593582,962.743402213,960.825735693,660.813637814,1006.80969856,726.05342877,1362.57147647,1402.99335453,1318.18512133,1359.92761771,1586.30951035,1167.22548573,1424.56379322,84.84783673,59.9974269313,59.9947015947,0,300.008087559,300.000719482,424.269822019,1022.52367031,1020.81139674,962.629912763,960.809725559,1260.81401215,1006.31603898,1295.83013988,4535.50833823,4484.2552496,4504.78693525,4453.17550194,4614.27816953,4713.20671503,4865.70834298,3888.76398094,3936.80141301,3852.8891443,3901.36028741,4084.28708274,3662.39238539,3856.66983067,4291.43794189,4272.48260392,4348.28500678,4329.56935803,4044.95327185,4430.46547963,4152.76810581,3314.50376908,3261.70516706,3343.2021643,3290.86103413,3153.79959582,3554.96316529,3428.47567569
47,6234.06498946,6240.13426512,6174.3438455,6180.4837985,6478.84131519,6155.5700669,6455.08328113,6356.98146169,6344.21035462,6298.42627051,6285.53608398,6579.12894511,6355.40985104,6645.91918309,5261.7327152,5201.92592642,5257.25997596,5197.40530837,5226.88650572,5496.72428157,5524.6039757,5597.7761341,5655.93942475,5583.27833535,5641.5953056,5719.26622851,5350.38759913,5432.22510668,1202.3665688,1200.82859539,1262.29503943,1260.83374822,960.82158099,1296.21871332,1006.80637726,1577.21336476,1623.3892629,1539.0295167,1586.31792797,1784.20344994,1359.92902222,1586.30930732,247.397228731,240.010660936,305.954365411,300.008087559,0,424.273496453,300.008125147,1048.83139693,1064.21243733,990.529042464,1006.80008269,1296.20530459,960.810004537,1260.81835272,4794.61727722,4744.4019642,4762.21983345,4711.65478571,4880.56511671,4966.56895536,5127.08905651,4162.05755434,4208.9614664,4124.69469753,4172.01082172,4361.86857121,3938.85930467,4139.42390563,4513.65315671,4492.08710961,4569.56468152,4548.25472884,4268.43386434,4661.53518365,4388.94043882,3566.57447561,3515.18503372,3597.69466325,3546.75291077,3396.57278347,3804.0799588,3664.4605062
48,6179.31768666,6181.33295692,6119.33895594,6121.38587449,6421.17189815,6117.02838958,6417.02206979,6250.69543767,6241.77748837,6191.40822246,6182.40467253,6479.36614901,6233.0879855,6527.7469376,5216.58266731,5156.58059143,5216.94282372,5156.94816487,5162.11430099,5456.93638014,5461.81426843,5480.89989684,5539.98450261,5470.73673642,5529.93491957,5586.46372923,5234.1327837,5293.82299056,932.037525748,949.209251819,990.148933124,1006.33531129,725.396487739,960.82378201,660.812543866,1154.83141182,1202.2590418,1118.32236188,1167.23504793,1359.92995349,935.655525765,1167.22625121,247.390209419,305.947592384,240.006018205,300.000719482,424.273496453,0,300.004537117,723.234775854,720.81080669,663.453663977,660.809155718,960.8133719,725.388125117,1006.32312175,4697.97149702,4645.07933223,4670.10951556,4616.89289264,4763.70856583,4884.53412929,5023.53480122,4025.92505611,4076.25836898,3993.37700773,4044.10702683,4210.94032631,3793.13564243,3970.52771705,4503.33944993,4487.14282888,4561.04139716,4545.04103628,4256.10697227,4632.24386742,4349.10494989,3492.02546246,3437.31543485,3516.90078304,3462.5812044,3345.1053116,3735.89248396,3627.27868468
49,6413.5442622,6417.33302921,6353.64440845,6357.48083554,6656.80916866,6343.94874554,6643.89087082,6506.07344222,6495.68143034,6447.03350054,6436.54607818,6732.35786274,6494.37677343,6787.67140107,5445.88614689,5385.9233664,5444.05389462,5384.07410141,5400.01033633,5683.99119008,5699.08433322,5739.79723299,5798.57993377,5728.02416576,5786.9311608,5851.11223276,5492.63851567,5560.21922761,1224.41751701,1237.53907679,1283.31628691,1295.84689227,1006.32917305,1260.82823704,960.816927418,1401.6471108,1453.41211899,1371.72289364,1424.57629733,1586.31259521,1167.22899673,1359.92225976,339.421985292,384.199660491,384.200868319,424.269822019,300.008125147,300.004537117,0,759.964527012,781.053708463,703.312154333,726.04764249,1006.79663868,660.802026353,960.810304088,4948.58181676,4896.69001769,4918.89855039,4866.68530036,5022.07877727,5129.44181354,5277.10455385,4290.4905948,4339.68124875,4256.220331,4305.79428545,4480.68203737,4060.71056252,4245.7051385,4715.5819048,4696.72352241,4772.46889817,4753.82697863,4469.04318223,4853.71897298,4575.15517471,3732.12644838,3678.71577797,3759.65480432,3706.63794067,3574.91183674,3973.68383072,3851.10234316
50,6703.84788433,6701.19860164,6643.91517308,6641.25366163,6941.02861322,6659.95382029,6958.92739196,6711.43911824,6707.63933053,6651.57439479,6647.74034617,6947.23391371,6672.30333131,6970.7447205,5757.98845077,5698.22006156,5763.55876716,5703.85155906,5682.00338649,6002.4594562,5981.697503,5933.2791667,5993.10142823,5928.98850199,5988.85961088,6016.0416585,5689.53891981,5718.14657059,1357.66605413,1400.73473775,1400.73590067,1442.52735445,1248.54086864,1248.54053277,1018.24843032,960.821628908,1020.82228369,962.642254869,1022.53656579,1048.83851021,723.240288635,759.971709632,960.812818331,1020.81511826,962.63621202,1022.52367031,1048.83139693,723.234775854,759.964527012,0,59.9976512789,60.0007405014,84.8498063483,247.391649204,247.394132234,339.419305852,5183.99584614,5128.3266791,5162.04163238,5106.12690029,5223.06574004,5386.56227802,5497.53994697,4469.01855366,4523.25719184,4443.53350653,4498.07042439,4630.39067463,4226.8385052,4367.38365643,5085.80724325,5074.80960143,5144.74358124,5133.86256328,4838.80640668,5194.94974688,4903.56875348,4020.10594508,3962.60370275,4037.5400617,3980.28783438,3900.29441339,4267.27791629,4192.76323874
51,6660.79697095,6657.77454323,6600.88381174,6597.84559747,6897.54339101,6618.45986708,6917.26871286,6663.81357862,6660.34257549,6603.9273433,6600.42480658,6900.00912605,6623.37363533,6921.96788747,5716.64154218,5656.91520735,5722.66645719,5663.00644042,5638.89812453,5961.38819959,5938.48679501,5885.35035927,5945.19923843,5881.42784603,5941.32228622,5966.73437367,5641.88031526,5668.63754262,1315.9270011,1360.31792451,1357.67003233,1400.74690079,1214.93253823,1200.02451472,976.747253248,900.823997484,960.824649669,902.765869321,962.645982438,990.538702118,663.462403494,703.321472481,962.736498278,1022.62611272,960.81671025,1020.81139674,1064.21243733,720.81080669,781.053708463,59.9976512789,0,84.8543141091,60.0016898006,240.002672695,305.947097829,384.192074907,5138.56499491,5082.72704532,5117.03899443,5060.95727138,5175.83685236,5342.19969647,5451.15625781,4421.15540266,4475.60069642,4396.11819662,4450.86070309,4581.06494539,4178.56419127,4316.98852134,5048.62826171,5038.18235243,5107.66641392,5097.33184098,4801.77117492,5155.76031741,4863.74960438,3978.55231496,3920.86687109,3995.36972059,3937.92884118,3861.18818651,4225.81836731,4154.39877503
52,6662.33379765,6660.07485356,6602.38332491,6600.11556284,6899.95984027,6616.88509239,6916.0064946,6675.25060646,6671.02408032,6615.41681352,6611.15198958,6910.51589013,6637.89150805,6936.10447032,5714.82041857,5655.01500442,5719.95909159,5660.21081953,5640.59560116,5959.01625772,5940.38323564,5897.53140365,5957.3147519,5892.75502997,5952.59225651,5982.20406105,5653.44820241,5684.62099427,1315.92433065,1357.66619202,1360.31651961,1400.74413946,1200.02186004,1214.92979818,976.744357806,962.744143545,1022.63188552,960.821761134,1020.8227951,1064.21863931,720.814623645,781.060001228,900.812098833,960.814396266,902.756679467,962.629912763,990.529042464,663.453663977,703.312154333,60.0007405014,84.8543141091,0,59.9977871473,305.947447656,240.006097289,384.195250867,5145.18225549,5089.71499468,5122.73537497,5067.01625772,5186.44894365,5346.52123933,5459.84402628,4433.29640029,4487.25615809,4407.2254799,4461.4915747,4596.68385926,4191.69645762,4335.30974335,5039.02918644,5027.59672719,5097.88077876,5086.57098364,4791.92993732,5149.84240956,4859.03756834,3977.27244709,3919.9554046,3995.31193367,3938.2555243,3855.22321087,4224.32724559,4147.02635073
53,6619.01208627,6616.38011566,6559.07870515,6556.43435641,6856.21336304,6575.11853673,6874.08690071,6627.36429823,6623.46514668,6567.50672933,6563.57197482,6863.03772692,6588.70557377,6887.08161418,5673.15808399,5613.39142477,5678.75200719,5619.04765749,5597.17066067,5917.64267132,5896.86900321,5849.30897468,5909.12175069,5844.89882397,5904.762241,5932.61486468,5605.4820369,5634.81672527,1272.81624781,1315.92629895,1315.927608,1357.67754813,1165.01364228,1165.01408868,933.398624,902.873956194,962.746722906,900.823994844,960.825026146,1006.80975089,660.816874557,726.056997492,902.862442061,962.737092633,900.815041308,960.809725559,1006.80008269,660.809155718,726.04764249,84.8498063483,60.0016898006,59.9977871473,0,300.004362495,300.003884429,424.269112183,5099.40486022,5043.76553154,5077.38359311,5021.49406242,5138.88280825,5301.8228492,5413.13659552,4385.04262882,4439.21246531,4359.41454663,4413.88989462,4546.99179718,4143.01196739,4284.53669275,5001.50161668,4990.6221064,5060.45939374,5049.69727544,4754.52870063,5110.30622733,4818.8496182,3935.26571864,3877.75873967,3952.69027181,3895.4386762,3815.65421724,4182.44112759,4108.23392915
54,6830.64925899,6826.11443558,6770.83848126,6766.27514177,7065.53952115,6794.35724246,7092.44093917,6812.9438847,6811.14021089,6752.97571126,6751.1559874,7051.06079907,6765.58988465,7064.88519095,5893.47406554,5833.93263165,5901.15527395,5841.69476816,5809.00673054,6139.11559554,6108.01491347,6033.32935024,6093.28080213,6031.29992406,6091.2777056,6107.20075825,5791.40166746,5808.14973003,1500.02342598,1548.44160737,1536.77373865,1584.07746949,1422.41803018,1357.66735696,1165.00699892,932.039389304,990.150846797,949.209502187,1006.33031153,960.820866657,725.395566945,660.81431343,1202.35585842,1262.28508881,1200.81931982,1260.81401215,1296.20530459,960.8133719,1006.79663868,247.391649204,240.002672695,305.947447656,300.004362495,0,424.275763507,300.006997759,5299.10484972,5242.54417373,5279.50038534,5222.72084259,5327.84685199,5507.28289683,5607.07696746,4570.63080849,4626.07439116,4547.88751648,4603.59579262,4722.5236226,4326.174758,4452.51833633,5239.76503449,5230.97939302,5299.08087945,5290.38402826,4993.47928206,5340.44743939,5046.4870942,4155.85256103,4097.5501364,4170.35223885,4112.25383142,4047.09584347,4403.22960834,4342.43964033
55,6838.15458199,6837.34061381,6778.160241,6777.35083886,7077.34227681,6786.6991646,7086.29901128,6868.71294938,6863.22393964,6808.98761203,6803.45036279,7102.33780644,6836.37695189,7133.88799085,5884.65174741,5824.72946712,5888.03163126,5828.14709009,5817.25642503,6127.60599562,6117.24393801,6092.52771965,6152.17767446,6086.34635979,6146.06198229,6182.42089951,5847.5492787,5885.75486466,1500.02579635,1536.77513448,1548.44536749,1584.07944326,1357.66949838,1422.41996498,1165.00839458,1202.36683134,1262.29423708,1200.82779315,1260.82883437,1296.2148637,960.820612867,1006.8065918,932.029550462,990.141620671,949.203984405,1006.31603898,960.810004537,725.388125117,660.802026353,247.394132234,305.947097829,240.006097289,300.003884429,424.275763507,0,300.008426858,5331.12833763,5276.34876324,5307.06486665,5252.02842047,5379.21445762,5528.22713819,5649.19906919,4629.07331777,4682.20476977,4601.34006346,4654.77922161,4797.82366779,4389.25132791,4540.66788799,5193.37374906,5179.82004865,5251.76877014,5238.35664585,4945.99963561,5311.83592103,5023.75488203,4149.73786004,4093.20266397,4170.09063178,4113.83298919,4018.57732507,4396.08502038,4307.07582521
56,7043.21465913,7040.50036199,6983.28449052,6980.55856218,7280.3179452,6999.31842002,7298.31149472,7047.94503305,7044.51901574,6988.05500757,6984.59957539,7284.1911817,7007.01640249,7305.69190192,6097.33525187,6037.56047555,6102.81761894,6043.09988994,6021.35932238,6341.75530497,6321.03745717,6269.41771833,6329.27316163,6265.57304552,6325.47093286,6350.14702278,6026.00959434,6051.9094621,1697.08535998,1740.02871827,1740.02980882,1781.9466603,1584.07511741,1584.07451097,1357.66773617,1224.42087775,1283.3195268,1237.5407598,1295.84359484,1260.8277857,1006.3297057,960.821163123,1224.41185035,1283.31139166,1237.53551593,1295.83013988,1260.81835272,1006.32312175,960.810304088,339.419305852,384.192074907,384.195250867,424.269112183,300.006997759,300.008426858,0,5522.45978047,5466.68132756,5500.75339898,5444.74632972,5560.02103859,5725.57310537,5835.30356322,4805.25019497,4859.73678258,4780.28853443,4835.04734691,4964.49901369,4562.5439277,4699.50744792,5423.21865955,5411.78552514,5482.07399153,5470.75424232,5176.1233159,5533.60655702,5242.5072243,4359.49055434,4302.00547114,4376.95930373,4319.70482897,4238.95856415,4606.64982218,4531.01970144
57,1559.69712418,1546.10156798,1501.58952644,1487.47410666,1781.56159143,1579.72349739,1859.27860505,1563.89615514,1549.70020071,1505.94971648,1491.20196037,1784.67492579,1586.42604142,1864.97620766,787.534734674,746.696640984,831.389074455,792.811847765,587.886061399,1006.90230055,854.930817348,832.911076185,886.117744517,806.03900716,860.909851891,1016.55252352,596.519700452,805.01239007,3831.84117998,3794.37638606,3785.3937677,3747.45686492,3985.53426542,3942.59868262,4169.54543324,4498.25855599,4458.76718203,4453.46416603,4413.57209304,4642.92044063,4617.37554247,4837.06641246,4617.95480325,4586.92493057,4566.87932775,4535.50833823,4794.61727722,4697.97149702,4948.58181676,5183.99584614,5138.56499491,5145.18225549,5099.40486022,5299.10484972,5331.12833763,5522.45978047,0,59.997938308,60.0033729527,84.8539942489,247.394721057,247.390145354,339.42092294,780.013379656,720.006731187,782.31178955,722.506871547,758.959163375,1021.77960146,1047.87411534,978.316668938,1037.35410774,991.117388746,1049.43242302,1023.38010185,760.478952176,724.10359564,1237.84531476,1284.90189596,1200.82025379,1249.27620786,1443.65765016,1019.38452216,1250.04256211
58,1619.26643035,1605.36610546,1561.22531522,1546.8146016,1840.5414861,1639.68526765,1919.2534971,1612.87807844,1599.92900832,1554.5975435,1541.1586188,1835.79038478,1629.49306879,1910.55279965,842.563069153,800.338915785,885.159267811,845.065008177,646.690438452,1064.43055172,914.921076748,872.984751676,927.513023765,848.915240352,904.897440453,1047.88644855,632.403266564,824.109894576,3776.82968865,3739.66635851,3730.14536729,3692.50445169,3931.78393041,3886.30360521,4114.32451849,4440.01100069,4400.37676008,4395.34834059,4355.30776777,4584.09353503,4559.88264013,4778.88071845,4566.56292193,4535.88443071,4515.27632039,4484.2552496,4744.4019642,4645.07933223,4896.69001769,5128.3266791,5082.72704532,5089.71499468,5043.76553154,5242.54417373,5276.34876324,5466.68132756,59.997938308,0,84.85583773,59.9979202854,240.009656775,305.942712826,384.196031557,720.015441381,660.008792903,722.505088603,662.734785249,702.297020556,961.891537696,989.566968057,991.110106534,1049.42820102,1007.3281301,1064.75525838,1021.61778482,781.489131692,721.611803786,1191.95467852,1237.84784328,1153.45748767,1200.82696138,1401.94200687,977.976761973,1216.51130353
59,1568.12064149,1556.75704342,1509.47695067,1497.67980533,1793.71500422,1578.73748216,1861.93153928,1599.82033801,1583.82730654,1542.38172369,1525.78647611,1817.24822109,1629.31540983,1905.00461738,764.758889574,720.835266895,805.69006513,764.121960297,578.378643605,991.04472274,856.039722653,879.471709285,931.413935403,850.125314014,903.757048948,1068.91066445,646.885787808,862.699107463,3808.46527013,3770.32487206,3762.57679816,3723.95860353,3959.42310323,3922.40191923,4146.61001807,4484.34567044,4445.44798877,4439.03432626,4399.73616679,4631.5750418,4600.68801141,4822.87281235,4587.45490051,4555.85037058,4536.7389141,4504.78693525,4762.21983345,4670.10951556,4918.89855039,5162.04163238,5117.03899443,5122.73537497,5077.38359311,5279.50038534,5307.06486665,5500.75339898,60.0033729527,84.85583773,0,60.006714942,305.953732532,239.999505777,384.197265971,782.322757829,722.507213802,780.012148166,720.015510138,780.018060266,1020.02115078,1063.22744402,919.403032859,978.315536431,933.011850546,991.113132128,963.486672436,703.79540374,664.325593149,1200.82310049,1249.27543475,1165.71237156,1215.56879491,1401.80612118,977.782540955,1201.46438738
60,1627.38936597,1615.63824073,1568.82071834,1556.63881665,1852.31528576,1638.74398543,1921.83199227,1647.73842032,1633.01081528,1589.91882968,1574.65027621,1867.47666498,1671.27985384,1949.6485933,821.32448147,776.276638695,861.076526879,818.219428949,638.068826922,1049.45221513,915.965655808,917.51544992,970.881565796,890.884303066,945.756174791,1098.75218649,680.117610308,880.543906896,3753.10514526,3715.25477462,3706.98225045,3668.64823161,3905.30783076,3865.80625068,4091.073457,4425.90767953,4386.87287523,4380.71980265,4341.27880478,4572.59452572,4542.97695512,4764.50648742,4535.71263807,4504.45306353,4484.78423731,4453.17550194,4711.65478571,4616.89289264,4866.68530036,5106.12690029,5060.95727138,5067.01625772,5021.49406242,5222.72084259,5252.02842047,5444.74632972,84.8539942489,59.9979202854,60.006714942,0,300.007576873,300.006220563,424.274917151,722.507170972,662.726182068,720.005433337,660.008795332,724.993141345,960.014435944,1005.8005476,933.011985221,991.11635879,950.222152546,1007.33112092,961.61986466,726.455175332,661.613883644,1153.45688656,1200.82230055,1116.85778453,1165.71517672,1358.80376926,934.53075752,1166.53700622
61,1608.91249478,1586.47917689,1553.83145392,1530.60120631,1812.6626141,1665.228741,1927.69301929,1489.54285205,1484.58641866,1429.8690525,1424.7048255,1724.1785501,1474.97342887,1765.94540087,960.892999038,929.697244062,1011.81756355,982.238199508,731.129483743,1154.00167404,949.459619095,717.760258535,776.508786137,707.52759724,767.065029806,856.329818024,470.566089424,605.263155746,3879.55291955,3845.12220331,3830.79146566,3795.91096679,4044.85164475,3976.2852285,4214.58233521,4503.96629322,4462.04236003,4461.44299166,4419.11571912,4637.5564932,4634.64726351,4843.37333797,4695.599114,4667.20199659,4642.99094116,4614.27816953,4880.56511671,4763.70856583,5022.07877727,5223.06574004,5175.83685236,5186.44894365,5138.88280825,5327.84685199,5379.21445762,5560.02103859,247.394721057,240.009656775,305.953732532,300.007576873,0,424.273884924,300.006478723,758.958348052,702.28887016,780.007641001,724.99537138,660.009295143,1005.79858092,960.015193623,1225.35675008,1284.25144074,1238.51209454,1296.80683455,1261.62744153,1007.33318996,961.621460516,1361.58810956,1401.93817059,1317.12832971,1358.80400145,1585.50176836,1166.53477718,1424.17583027
62,1331.73013229,1322.26677234,1272.7471559,1262.85343861,1560.40490186,1338.73895179,1622.43421,1417.3892885,1395.59491912,1362.1202508,1339.42653609,1622.99900945,1473.99352981,1735.72011818,545.928263685,509.55470433,593.234444021,559.940473068,340.76212189,759.942851763,616.51899926,756.319803202,799.514458541,714.755093926,760.31324769,977.659960968,560.416209432,831.746219463,4031.21726793,3992.01040165,3986.21595913,3946.55412793,4177.47683212,4149.72321325,4369.91971309,4718.46887092,4680.08838088,4672.69857301,4633.93910964,4867.72439122,4832.07012925,5056.69970589,4796.33520643,4763.43919952,4746.44249412,4713.20671503,4966.56895536,4884.53412929,5129.44181354,5386.56227802,5342.19969647,5346.52123933,5301.8228492,5507.28289683,5528.22713819,5725.57310537,247.390145354,305.942712826,239.999505777,300.006220563,424.273884924,0,300.008948068,1021.78081202,961.883918404,1020.0116539,960.015015891,1005.79949621,1260.02065651,1295.2449902,903.6105269,963.488443311,901.619681963,961.621349571,1007.33248546,661.614018078,726.454455811,1400.00283213,1451.73137311,1370.0064202,1422.82917768,1584.89614211,1165.71516177,1358.80460085
63,1309.08663749,1286.47500581,1254.22428769,1230.61521705,1513.12134639,1371.03134914,1629.3724448,1229.9129902,1218.58745858,1171.34659697,1159.44882836,1455.83162293,1247.00612388,1526.48435628,739.445989675,722.065704504,796.398452698,780.284346513,493.495782885,898.823725703,665.264226269,495.341847001,547.336161863,466.684217396,521.544839133,694.162405029,270.070391834,531.77644359,4149.19895854,4113.14970866,4101.60579199,4065.12684994,4308.21490404,4252.83380269,4485.75831775,4791.76460133,4750.62116127,4748.46138319,4706.93951148,4928.79862135,4918.355822,5131.07800647,4947.80785737,4917.62538312,4896.20268076,4865.70834298,5127.08905651,5023.53480122,5277.10455385,5497.53994697,5451.15625781,5459.84402628,5413.13659552,5607.07696746,5649.19906919,5835.30356322,339.42092294,384.196031557,384.197265971,424.274917151,300.006478723,300.008948068,0,1047.8732384,989.558204568,1063.21642603,1005.8015594,960.015773866,1295.24381697,1260.02167234,1203.12221331,1263.05326363,1201.62863003,1261.63029764,1296.80890546,961.622966146,1007.33396638,1575.90313569,1622.03077021,1537.65292737,1584.89827703,1783.07824191,1358.80483209,1585.50372387
64,2335.84816495,2319.52109857,2278.3767584,2261.64560119,2552.04158117,2359.41071232,2639.07360237,2242.83525063,2240.50952287,2182.91500337,2180.52524555,2480.43657715,2208.82483584,2505.35358889,1532.32805883,1482.59063432,1566.1414512,1517.51271382,1360.53921342,1767.66807618,1634.88854576,1464.26649558,1524.08288959,1460.75181704,1520.71245996,1560.7468767,1220.95791108,1270.47517403,3130.98828637,3098.43105945,3081.02953466,3047.93135739,3303.5809743,3221.18081804,3464.06522251,3745.32187684,3703.67005296,3702.61349029,3660.47579633,3880.93504178,3875.86596545,4084.7129301,3968.72838586,3943.10588871,3914.73436125,3888.76398094,4162.05755434,4025.92505611,4290.4905948,4469.01855366,4421.15540266,4433.29640029,4385.04262882,4570.63080849,4629.07331777,4805.25019497,780.013379656,720.015441381,782.322757829,722.507170972,758.958348052,1021.78081202,1047.8732384,0,60.0066485998,60.003374838,84.8599385269,247.387299551,247.389887274,339.417731262,1358.79897065,1401.90624904,1401.84047661,1443.65588353,1249.85036158,1249.46747113,1019.38697606,802.671281998,818.157267034,744.302325453,760.983435668,1050.02968724,724.959169793,1024.22516662
65,2276.04520506,2259.86120161,2218.53820791,2201.94235985,2492.55829728,2299.42120793,2579.07914213,2188.21444846,2185.23609858,2128.33425191,2125.27185921,2425.09318681,2157.31057192,2453.22217737,1473.73676903,1424.31090735,1508.00240111,1459.73718662,1300.78653225,1708.52529895,1574.88418711,1410.42592872,1470.14918356,1405.8531553,1465.76856359,1511.56661508,1166.28830747,1223.35130907,3183.59614726,3150.57041171,3133.94273734,3100.38073708,3354.52477492,3275.72466419,3517.21874135,3802.85691295,3761.39781558,3759.9539685,3718.01656692,3939.3033613,3932.38030179,4142.22731774,4017.01942864,3990.9079166,3963.26156497,3936.80141301,4208.9614664,4076.25836898,4339.68124875,4523.25719184,4475.60069642,4487.25615809,4439.21246531,4626.07439116,4682.20476977,4859.73678258,720.006731187,660.008792903,722.507213802,662.726182068,702.28887016,961.883918404,989.558204568,60.0066485998,0,84.8528793787,60.0035077818,240.004688554,305.950378619,384.20159793,1317.0851587,1361.51344098,1358.79866214,1401.89858342,1216.26796596,1200.9779569,977.923091469,818.158032524,837.665965494,760.978355423,781.920383867,1065.29947396,722.402155151,1022.41538823
66,2341.47827736,2326.63432033,2283.5798642,2268.36796938,2560.53787189,2358.74780107,2640.94064417,2268.02804954,2264.24566592,2208.20339301,2204.31822952,2503.97261512,2239.8249863,2535.28892786,1520.74428196,1469.73175289,1552.64817972,1502.71932026,1356.45413768,1758.68016223,1635.46513714,1491.23946051,1550.85296222,1485.52991146,1545.36932704,1595.34040156,1246.33595771,1307.78509956,3102.33583821,3068.93002517,3052.95270666,3018.99307796,3272.03215824,3196.42892622,3436.42449416,3728.60070693,3687.62471589,3685.24495988,3643.78152311,3867.35511932,3855.97090473,4067.89533047,3933.19731421,3906.91392424,3879.53069888,3852.8891443,4124.69469753,3993.37700773,4256.220331,4443.53350653,4396.11819662,4407.2254799,4359.41454663,4547.88751648,4601.34006346,4780.28853443,782.31178955,722.505088603,780.012148166,720.005433337,780.007641001,1020.0116539,1063.21642603,60.003374838,84.8528793787,0,59.9966381692,305.944229785,240.009002611,384.200213941,1317.01294104,1358.79685272,1361.37578249,1401.83059046,1201.2977418,1215.7954434,977.825591567,744.304441036,760.97996664,686.217765575,704.276371622,991.6997026,665.185627448,964.33380404
67,2281.83310459,2267.17181391,2223.8915587,2208.85664965,2501.2667952,2298.75126684,2580.99982082,2214.03815965,2209.57551728,2154.2727549,2149.68590876,2449.17054523,2189.04914183,2483.79476859,1461.69896287,1410.93117252,1493.99427291,1444.36227025,1296.52365247,1699.23483022,1575.49312717,1438.41810873,1497.89271999,1431.59119728,1491.34355341,1547.26851719,1192.83948019,1262.06320855,3155.41268544,3121.55349591,3106.3354087,3071.92785914,3323.45109915,3251.37897238,3489.99016934,3786.3803088,3745.59022784,3742.84203907,3701.57229091,3925.91569069,3912.76323267,4125.63464313,3981.91120462,3955.1453901,3928.48466566,3901.36028741,4172.01082172,4044.10702683,4305.79428545,4498.07042439,4450.86070309,4461.4915747,4413.88989462,4603.59579262,4654.77922161,4835.04734691,722.506871547,662.734785249,720.015510138,660.008795332,724.99537138,960.015015891,1005.8015594,84.8599385269,60.0035077818,59.9966381692,0,300.008196139,300.00564068,424.27766973,1273.93906061,1317.08980733,1317.01984631,1358.79597013,1166.32424854,1165.91504307,934.527090521,760.977457217,781.913342129,704.267813886,726.845189654,1007.85111512,662.398691111,962.411903053
68,2268.69252695,2246.48556503,2213.3430764,2190.58517823,2472.04563838,2317.70637241,2585.36707698,2098.96641079,2102.25963764,2039.01292556,2042.40273464,2341.74254784,2043.11160569,2342.36392168,1544.44336692,1500.81920767,1585.66736078,1543.208113,1344.76454683,1765.72057002,1595.19868229,1319.99639459,1379.86816333,1325.28206235,1384.93262308,1385.67043623,1087.07732884,1088.02004398,3304.8084798,3275.0481343,3253.08510955,3222.84009694,3486.36203964,3381.98881321,3633.98550653,3877.33481536,3833.35497456,3837.00795417,3792.56053312,4001.38963333,4018.8341396,4216.46772513,4163.12101715,4139.54708604,4108.17049458,4084.28708274,4361.86857121,4210.94032631,4480.68203737,4630.39067463,4581.06494539,4596.68385926,4546.99179718,4722.5236226,4797.82366779,4964.49901369,758.959163375,702.297020556,780.018060266,724.993141345,660.009295143,1005.79949621,960.015773866,247.387299551,240.004688554,305.944229785,300.008196139,0,424.269244508,300.005898521,1501.30236329,1549.74708155,1538.02849785,1585.3450278,1423.83404221,1358.8012878,1166.32907172,1050.02141696,1065.29045149,991.689316355,1007.84876408,1297.39399429,962.406741427,1262.4200219
