"p" "s1" "s2" "n" "nsp1" "m" "nsp2" "nsh" "fm1" "fm2" "f1m" "f2m" "u_pt1" "v_pt1" "Junad" "Lunad" "U" "V" "Jabd" "Labd"
6 27 32 172 35 104 30 15 3 4 5 3 0.581395348837209 0.769230769230769 0.495049504950495 0.662251655629139 0.600828767889088 0.95245415921288 0.583332894194765 0.736841754925366
6 27 33 172 35 57 25 12 5 1 5 1 0.61046511627907 0.614035087719298 0.441176470588235 0.612244897959184 0.93890248878009 1 0.93890248878009 0.968488610658109
6 27 34 172 35 94 30 18 6 6 5 4 0.709302325581395 0.723404255319149 0.557976863061609 0.716283888792955 0.749567046016823 0.782896771400297 0.620574112425687 0.765869462763177
6 27 35 172 35 146 38 21 8 3 8 4 0.732558139534884 0.780821917808219 0.607614213197969 0.755920429428481 1 0.978297228416693 0.978297228416693 0.989029569838362
6 27 36 172 35 3 1 1 0 1 0 1 0.174418604651163 1 0.174418604651163 0.297029702970297 0.174418604651163 1 0.174418604651163 0.297029702970297
6 27 37 172 35 16 5 3 0 1 0 1 0.36046511627907 0.8125 0.332782824112304 0.499380421313507 0.36046511627907 0.8125 0.332782824112304 0.499380421313507
6 27 38 172 35 19 8 5 2 1 2 1 0.372093023255814 0.842105263157895 0.347826086956522 0.516129032258065 0.399632802937577 0.999082007343941 0.399486112810474 0.570904004196538
6 27 39 172 35 19 10 6 1 3 0 2 0.436046511627907 0.736842105263158 0.377290693496227 0.547873728150274 0.437882496940024 0.736842105263158 0.378664448938704 0.549320683840364
6 27 40 172 35 30 15 8 5 1 4 1 0.27906976744186 0.733333333333333 0.253358925143954 0.404287901990812 0.46172480620155 1 0.46172480620155 0.63175339741465
6 27 41 172 35 14 11 5 3 1 0 1 0.401162790697674 0.571428571428571 0.308379888268156 0.471391972672929 0.490240863787375 0.571428571428571 0.35844688199795 0.527730435025565
6 27 42 172 35 5 2 1 0 1 0 1 0.174418604651163 0.8 0.167130919220056 0.286396181384248 0.174418604651163 0.8 0.167130919220056 0.286396181384248
6 27 43 172 35 14 9 6 3 2 1 1 0.441860465116279 0.785714285714286 0.394339622641509 0.565629228687415 0.470203488372093 0.821220930232558 0.426541473312789 0.598007813011216
6 27 44 172 35 15 5 4 2 1 1 1 0.366279069767442 0.8 0.335552596537949 0.502492522432702 0.393410852713178 0.833139534883721 0.364677211294126 0.534451968972651
6 27 45 172 35 4 4 2 2 1 0 1 0.174418604651163 0.5 0.148514851485149 0.258620689655172 0.305232558139535 0.5 0.233853006681514 0.379061371841155
6 27 46 172 35 15 7 5 3 1 1 1 0.436046511627907 0.733333333333333 0.376368613138686 0.546900894928737 0.574418604651163 0.766472868217054 0.488861698906813 0.656691886514048
6 27 47 172 35 10 8 5 4 1 1 2 0.366279069767442 0.7 0.316582914572864 0.480916030534351 0.711627906976744 0.724854651162791 0.560281943320551 0.718180384922194
6 27 48 172 35 26 13 6 3 1 2 1 0.436046511627907 0.576923076923077 0.330396475770925 0.496688741721854 0.545058139534884 0.653398926654741 0.422810587802218 0.594331517388163
6 27 49 172 35 1 1 1 1 1 0 1 0.174418604651163 1 0.174418604651163 0.297029702970297 0.174418604651163 1 0.174418604651163 0.297029702970297
6 27 50 172 35 12 7 4 2 1 0 2 0.22093023255814 0.583333333333333 0.190817790530846 0.320481927710843 0.242248062015504 0.583333333333333 0.206514042954921 0.342331768388106
6 27 51 172 35 27 12 5 2 1 2 1 0.209302325581395 0.740740740740741 0.195016251354279 0.326382592928377 0.388458225667528 1 0.388458225667528 0.559553349875931
6 27 52 172 35 13 7 5 2 2 0 1 0.436046511627907 0.846153846153846 0.404015670910872 0.575514475061039 0.527280858676208 0.846153846153846 0.481153075610299 0.649700673797059
6 27 53 172 35 4 3 2 1 1 1 1 0.0174418604651163 0.75 0.0173410404624277 0.0340909090909091 0.0196220930232558 0.874273255813953 0.0195668792571562 0.0383827283040272
6 27 54 172 35 12 9 3 1 2 0 1 0.401162790697674 0.416666666666667 0.256887565152643 0.408767772511848 0.438468992248062 0.416666666666667 0.27169018312819 0.427289896128423
6 27 55 172 35 9 7 1 1 1 0 1 0.162790697674419 0.111111111111111 0.0707070707070707 0.132075471698113 0.235142118863049 0.111111111111111 0.0816143497757848 0.150912106135987
6 27 56 172 35 1 1 1 1 1 0 1 0.063953488372093 1 0.063953488372093 0.120218579234973 0.063953488372093 1 0.063953488372093 0.120218579234973
6 27 57 172 35 28 8 7 3 1 0 2 0.511627906976744 0.928571428571429 0.492254733218589 0.659746251441753 0.932101328903654 0.928571428571429 0.869740822987615 0.930333030433466
6 27 58 172 35 23 5 4 2 1 0 1 0.424418604651163 0.956521739130435 0.416385792066373 0.587955335896028 0.641304347826087 0.956521739130435 0.623139702352376 0.76782017154688
6 27 59 172 35 14 5 5 2 2 1 1 0.395348837209302 1 0.395348837209302 0.566666666666667 0.465531561461794 1 0.465531561461794 0.635307452536129
6 27 60 172 35 9 4 2 1 1 0 1 0.238372093023256 0.777777777777778 0.223172628304821 0.364907819453274 0.266795865633075 0.777777777777778 0.247899159663866 0.397306397306397
6 27 61 172 35 110 19 14 6 2 3 3 0.680232558139535 0.945454545454545 0.654545454545455 0.791208791208791 0.904915433403805 0.959011627906977 0.871219881815746 0.931178521863881
6 27 62 172 35 79 17 11 3 2 1 2 0.622093023255814 0.886075949367089 0.576020918249635 0.730981310691456 0.665145716808949 0.889222107742126 0.614247448572764 0.761032577893619
6 27 63 172 35 140 28 21 6 3 6 5 0.755813953488372 0.942857142857143 0.722708894878706 0.839037746919617 0.807765780730897 0.998247508305648 0.806621919858411 0.892961511196131
6 27 64 172 35 36 11 8 3 1 1 1 0.593023255813954 0.805555555555556 0.51876534549281 0.683140877598153 0.745639534883721 0.819363695090439 0.640373013354998 0.780765116399063
6 27 65 172 35 52 17 9 3 2 2 1 0.633720930232558 0.75 0.5232 0.686974789915966 0.732082960644007 0.826475849731664 0.634549124368564 0.776420989627576
6 27 66 172 35 24 12 8 4 2 3 1 0.569767441860465 0.75 0.478827361563518 0.647577092511013 0.647771317829457 0.93640988372093 0.620477072983267 0.765795559009028
6 27 67 172 35 26 14 11 7 2 3 3 0.563953488372093 0.807692307692308 0.497193068098609 0.664166938376264 1 0.884168157423971 0.884168157423971 0.938523617374792
6 27 68 172 35 64 20 16 4 4 2 4 0.755813953488372 0.84375 0.663014733660748 0.797364834166288 0.781567950581395 0.855400617732558 0.690358786235777 0.816819236078421
6 27 69 172 35 161 37 22 10 2 8 4 0.813953488372093 0.826086956521739 0.694879832810867 0.819975339087546 1 0.900187779864221 0.900187779864221 0.947472443937666
6 27 70 172 35 161 29 18 9 1 5 3 0.790697674418605 0.813664596273292 0.669472418457839 0.802016746196093 1 0.839394048822765 0.839394048822765 0.912685402412808
6 27 71 172 35 47 21 13 8 1 1 3 0.540697674418605 0.680851063829787 0.431366864763009 0.60273417721519 1 0.684376546264226 0.684376546264226 0.812617045496273
6 27 72 172 35 21 10 7 4 1 0 3 0.36046511627907 0.857142857142857 0.340036563071298 0.507503410641201 0.880952380952381 0.857142857142857 0.768166089965398 0.868884540117417
6 27 73 172 35 24 12 8 4 1 1 1 0.441860465116279 0.833333333333333 0.405982905982906 0.577507598784194 0.698158914728682 0.854045542635659 0.623738333786893 0.768274445220747
6 27 74 172 35 46 13 9 2 3 3 1 0.406976744186047 0.673913043478261 0.340018802883109 0.507483629560337 0.416456016177958 0.836008594539939 0.385004251915897 0.555961111864191
6 27 75 172 35 31 13 10 4 1 1 2 0.546511627906977 0.870967741935484 0.505577689243028 0.67160624503837 0.940360090022506 0.878985371342836 0.832571683836206 0.908637507803619
6 27 76 172 35 80 23 16 5 3 4 3 0.755813953488372 0.8 0.635696821515892 0.777279521674141 0.837148740310077 0.882848837209302 0.753450277921992 0.859391666143968
6 27 77 172 35 41 19 12 7 1 2 3 0.406976744186047 0.780487804878049 0.365177698076296 0.534989252448053 0.94299489506523 0.796653431650596 0.760050466454204 0.863668946931278
6 27 78 172 35 92 20 15 8 1 4 2 0.680232558139535 0.91304347826087 0.638845553822153 0.779628748215136 1 1 1 1
6 27 79 172 35 163 38 20 4 2 5 4 0.802325581395349 0.822085889570552 0.68362292051756 0.812085547406789 0.91789128263661 0.921199529176773 0.851067599738992 0.919542430388816
6 27 80 172 35 65 16 10 4 1 2 2 0.61046511627907 0.784615384615385 0.522847100175747 0.6866705135603 0.965384615384615 0.868738819320215 0.842495099085307 0.914515430194151
6 27 81 172 35 32 13 6 3 1 1 2 0.38953488372093 0.5625 0.298958849776896 0.46030534351145 0.457122093023256 0.593568313953488 0.348149967852414 0.516485518902638
6 27 82 172 35 114 25 13 5 3 5 1 0.575581395348837 0.87719298245614 0.532658990638115 0.695078284069367 0.618803549571603 1 0.618803549571603 0.764519635177922
6 27 83 172 35 215 32 19 3 3 5 3 0.784883720930233 0.846511627906977 0.687099751111608 0.814533640537718 0.802244456462953 0.969821525148729 0.782705095556899 0.878109450079729
6 27 84 172 35 90 22 16 7 3 4 2 0.767441860465116 0.9 0.707142857142857 0.828451882845188 0.941838931955211 0.955232558139535 0.902023831831932 0.948488464482749
6 28 29 212 32 38 23 8 3 3 3 1 0.490566037735849 0.447368421052632 0.305459571527298 0.467972472207517 0.506641012909633 0.604518371400198 0.380518431417308 0.551268889654228
6 28 30 212 32 75 29 11 3 2 4 1 0.518867924528302 0.506666666666667 0.344713838033977 0.512694713602355 0.546792452830189 0.772075471698113 0.470797015005012 0.640193052068993
6 28 31 212 32 57 23 11 7 1 3 1 0.627358490566038 0.526315789473684 0.400964727163099 0.57241230901657 1 0.683465739821251 0.683465739821251 0.811974635009586
6 28 32 212 32 104 30 9 1 3 2 1 0.528301886792453 0.538461538461538 0.363636363636364 0.533333333333333 0.533752116594098 0.576741654571843 0.383522721239232 0.554414778090103
6 28 33 212 32 57 25 10 4 2 1 1 0.660377358490566 0.456140350877193 0.369468128298823 0.539579009783575 0.771598808341609 0.473601456471367 0.415370315120426 0.586942244984253
6 28 34 212 32 94 30 10 3 2 1 1 0.721698113207547 0.574468085106383 0.470286885245902 0.639721254355401 0.749698916097953 0.579762143717383 0.485740105017437 0.653869547408813
6 28 35 212 32 146 38 15 8 1 4 1 0.797169811320755 0.582191780821918 0.507077553037523 0.67292828032042 1 0.636727836650297 0.636727836650297 0.778049743387288
6 28 36 212 32 3 1 1 0 1 0 1 0.268867924528302 1 0.268867924528302 0.423791821561338 0.268867924528302 1 0.268867924528302 0.423791821561338
6 28 37 212 32 16 5 3 0 1 0 1 0.372641509433962 0.8125 0.343133979284998 0.510945273631841 0.372641509433962 0.8125 0.343133979284998 0.510945273631841
6 28 38 212 32 19 8 4 2 1 1 1 0.377358490566038 0.736842105263158 0.332541567695962 0.499108734402852 0.413108242303873 0.763033763654419 0.366135260395182 0.536016119354492
6 28 39 212 32 19 10 5 0 3 0 1 0.481132075471698 0.684210526315789 0.393705463182898 0.564976565828717 0.481132075471698 0.684210526315789 0.393705463182898 0.564976565828717
6 28 40 212 32 30 15 6 4 1 2 1 0.410377358490566 0.533333333333333 0.301952277657267 0.463845384871709 0.620125786163522 0.599685534591195 0.438574042266149 0.609734402791357
6 28 41 212 32 14 11 4 2 1 0 1 0.410377358490566 0.5 0.290969899665552 0.450777202072539 0.476078167115903 0.5 0.322529102944533 0.487745944080083
6 28 42 212 32 5 2 1 0 1 0 1 0.268867924528302 0.8 0.251933701657459 0.402471315092674 0.268867924528302 0.8 0.251933701657459 0.402471315092674
6 28 43 212 32 14 9 5 2 2 1 1 0.457547169811321 0.714285714285714 0.386762360446571 0.557791834387579 0.46849730458221 0.74983153638814 0.405167196105152 0.576681831497627
6 28 44 212 32 15 5 3 1 1 0 1 0.372641509433962 0.733333333333333 0.328172205438066 0.49417116860961 0.388050314465409 0.733333333333333 0.340064134682834 0.507534118526828
6 28 45 212 32 4 4 2 2 1 0 1 0.089622641509434 0.5 0.0822510822510822 0.152 0.156839622641509 0.5 0.135575942915392 0.238779174147217
6 28 46 212 32 15 7 4 2 1 0 1 0.471698113207547 0.666666666666667 0.381679389312977 0.552486187845304 0.594968553459119 0.666666666666667 0.458555501696558 0.628780325689598
6 28 47 212 32 10 8 7 6 1 3 1 0.462264150943396 0.9 0.439680957128614 0.610803324099723 0.984433962264151 1 0.984433962264151 0.992155930591871
6 28 48 212 32 26 13 6 2 1 2 1 0.476415094339623 0.653846153846154 0.380456459118103 0.551203852327448 0.5716618287373 0.806966618287373 0.502892999077145 0.669233271278724
6 28 49 212 32 1 1 1 1 1 0 1 0.268867924528302 1 0.268867924528302 0.423791821561338 0.268867924528302 1 0.268867924528302 0.423791821561338
6 28 50 212 32 12 7 5 2 2 1 1 0.415094339622641 0.75 0.364640883977901 0.534412955465587 0.464819182389937 0.832940251572327 0.425180821911532 0.596669300308512
6 28 51 212 32 27 12 5 3 1 1 1 0.141509433962264 0.555555555555556 0.127118644067797 0.225563909774436 0.298218029350105 0.573986722571628 0.244173298892583 0.392506894513678
6 28 52 212 32 13 7 6 3 2 1 1 0.490566037735849 0.923076923076923 0.471299093655589 0.640657084188912 0.702830188679245 0.961357039187228 0.683519965371713 0.812012900863691
6 28 53 212 32 4 3 1 0 1 0 1 0.089622641509434 0.5 0.0822510822510822 0.152 0.089622641509434 0.5 0.0822510822510822 0.152
6 28 54 212 32 12 9 4 2 2 1 1 0.438679245283019 0.5 0.304918032786885 0.467336683417085 0.473270440251572 0.541470125786163 0.337862861710723 0.505078467128833
6 28 55 212 32 9 7 2 2 1 1 1 0.0754716981132075 0.222222222222222 0.0597014925373134 0.112676056338028 0.142557651991614 0.27751572327044 0.103970581228641 0.188357521471141
6 28 56 212 32 1 1 1 1 1 0 1 0.0943396226415094 1 0.0943396226415094 0.172413793103448 0.0943396226415094 1 0.0943396226415094 0.172413793103448
6 28 57 212 32 28 8 7 3 1 0 1 0.636792452830189 0.928571428571429 0.607056381874784 0.755488592337495 0.964285714285714 0.928571428571429 0.89769820971867 0.946091644204852
6 28 58 212 32 23 5 4 2 1 0 1 0.466981132075472 0.956521739130435 0.457274826789838 0.627575277337559 0.624897456931911 0.956521739130435 0.60763785023432 0.755938721081684
6 28 59 212 32 14 5 4 2 1 0 1 0.457547169811321 0.857142857142857 0.425127830533236 0.596617119425935 0.545148247978437 0.857142857142857 0.499742612992896 0.666437838951054
6 28 60 212 32 9 4 4 3 1 0 1 0.363207547169811 1 0.363207547169811 0.532871972318339 0.488993710691824 1 0.488993710691824 0.656810982048574
6 28 61 212 32 110 19 15 6 3 1 1 0.863207547169811 0.963636363636364 0.835976555766247 0.910661471292428 1 0.972684391080617 0.972684391080618 0.986153076973241
6 28 62 212 32 79 17 9 2 1 1 1 0.679245283018868 0.848101265822785 0.605573688174743 0.754339327599687 0.721160735610222 0.854400525435873 0.642234076616512 0.782146815440225
6 28 63 212 32 140 28 18 7 1 3 2 0.877358490566038 0.857142857142857 0.765432098765432 0.867132867132867 1 0.873138477088949 0.873138477088949 0.932273281200113
6 28 64 212 32 36 11 10 4 2 3 1 0.584905660377358 0.888888888888889 0.545054945054945 0.705547652916074 0.662866876310273 1 0.662866876310273 0.797257899298716
6 28 65 212 32 52 17 11 6 1 4 1 0.589622641509434 0.769230769230769 0.501002004008016 0.667556742323097 0.936592888243832 0.960631349782293 0.901972040304158 0.948459831365257
6 28 66 212 32 24 12 5 1 2 0 1 0.528301886792453 0.625 0.401146131805158 0.572597137014315 0.542993317610063 0.625 0.409560235114481 0.581117748517101
6 28 67 212 32 26 14 11 7 2 2 1 0.660377358490566 0.807692307692308 0.570652173913044 0.726643598615917 1 0.884252539912917 0.884252539912917 0.938571153475833
6 28 68 212 32 64 20 13 4 2 1 2 0.759433962264151 0.671875 0.553972953508842 0.7129763130793 0.84765625 0.687426297169811 0.611836001655376 0.759178974817553
6 28 69 212 32 161 37 22 12 2 6 3 0.89622641509434 0.770186335403727 0.707125277627709 0.828439818559021 1 0.813459510137115 0.813459510137115 0.897135563920707
6 28 70 212 32 161 29 16 5 1 2 1 0.882075471698113 0.819875776397516 0.738887059598288 0.849839045635296 1 0.844603304816594 0.844603304816594 0.915756035578145
6 28 71 212 32 47 21 11 6 1 2 1 0.712264150943396 0.617021276595745 0.493909316489962 0.661230653076633 1 0.722902448815737 0.722902448815737 0.839168171491816
6 28 72 212 32 21 10 5 2 1 0 1 0.533018867924528 0.761904761904762 0.456911801870104 0.627233304423244 0.84748427672956 0.761904761904762 0.670033408437573 0.802419167248197
6 28 73 212 32 24 12 6 3 1 0 1 0.613207547169811 0.541666666666667 0.403726708074534 0.575221238938053 0.959021226415094 0.541666666666667 0.529413237521752 0.692308951607622
6 28 74 212 32 46 13 6 1 1 1 1 0.608490566037736 0.565217391304348 0.414483440434997 0.586056264197099 0.610797785069729 0.576035684987695 0.421370812531577 0.592907647767272
6 28 75 212 32 31 13 8 4 1 2 1 0.471698113207547 0.580645161290323 0.351837372947615 0.520532099479468 0.718198417528911 0.741174680462568 0.574190430932027 0.729505680697179
6 28 76 212 32 80 23 12 3 4 2 1 0.759433962264151 0.6875 0.564552119859739 0.721678891605542 0.797862617924528 0.724823113207547 0.612371536540311 0.759591102500216
6 28 77 212 32 41 19 12 7 2 3 2 0.443396226415094 0.682926829268293 0.367700474993015 0.537691521961185 0.757478140819144 0.755752416014726 0.608511333991224 0.756614294387738
6 28 78 212 32 92 20 12 5 1 2 1 0.693396226415094 0.804347826086957 0.593323879131668 0.744762426400109 1 0.880075881870386 0.880075881870386 0.936213150072268
6 28 79 212 32 163 38 16 4 2 3 1 0.85377358490566 0.705521472392638 0.629460505624773 0.772599892359371 1 0.806270980437551 0.806270980437551 0.892746425281371
6 28 80 212 32 65 16 9 5 1 2 1 0.589622641509434 0.6 0.423250564334086 0.594766058683585 0.926342525399129 0.630624092888244 0.600512229048996 0.750400050870979
6 28 81 212 32 32 13 6 4 1 3 1 0.443396226415094 0.46875 0.295102553369611 0.455720749838397 0.644457547169811 0.608711674528302 0.455683318743901 0.626074796456563
6 28 82 212 32 114 25 9 2 2 3 1 0.561320754716981 0.833333333333333 0.504664970313825 0.670800450958286 0.573009764978484 0.925004137702747 0.547570996251915 0.707652182133273
6 28 83 212 32 215 32 16 4 1 4 1 0.773584905660377 0.693023255813954 0.576157691219466 0.731091431306845 0.84870557261957 0.748573935936814 0.660441650218064 0.795501185038727
6 28 84 212 32 90 22 9 2 2 1 1 0.650943396226415 0.544444444444444 0.421413436370435 0.592949842160645 0.676598532494759 0.555503144654088 0.438952435655846 0.610099993271536
6 29 30 38 23 75 29 14 5 2 6 5 0.763157894736842 0.706666666666667 0.579562594268477 0.733826688947243 1 0.784561403508772 0.784561403508772 0.879276445143531
6 29 31 38 23 57 23 14 8 1 6 5 0.763157894736842 0.754385964912281 0.611274509803921 0.758746577426224 1 0.826131117266851 0.826131117266851 0.904788390554685
6 29 32 38 23 104 30 17 3 5 10 4 0.815789473684211 0.826923076923077 0.696811291165708 0.821318545902649 0.839245951417004 1 0.839245951417004 0.912597851060025
6 29 33 38 23 57 25 11 4 2 5 4 0.552631578947368 0.578947368421053 0.39419795221843 0.565483476132191 0.681902123730379 0.685710987996307 0.519527353250077 0.683801251933864
6 29 34 38 23 94 30 13 3 3 7 3 0.684210526315789 0.648936170212766 0.499370277078086 0.666106677866443 0.762318029115341 0.87854609929078 0.689639635840704 0.816315646498863
6 29 35 38 23 146 38 17 6 3 9 5 0.842105263157895 0.678082191780822 0.601595138625142 0.751244960872658 1 0.822134102379236 0.822134102379236 0.902385945475409
6 29 36 38 23 3 1 1 0 1 0 1 0.105263157894737 1 0.105263157894737 0.19047619047619 0.105263157894737 1 0.105263157894737 0.19047619047619
6 29 37 38 23 16 5 2 0 1 0 1 0.157894736842105 0.4375 0.13125 0.232044198895028 0.157894736842105 0.4375 0.13125 0.232044198895028
6 29 38 38 23 19 8 6 3 1 2 2 0.394736842105263 0.894736842105263 0.377218934911243 0.547798066595059 0.656509695290859 0.945983379501385 0.632788128503632 0.775101334284627
6 29 39 38 23 19 10 3 0 1 0 1 0.263157894736842 0.473684210526316 0.203619909502262 0.338345864661654 0.263157894736842 0.473684210526316 0.203619909502262 0.338345864661654
6 29 40 38 23 30 15 4 1 1 2 1 0.210526315789474 0.466666666666667 0.16969696969697 0.290155440414508 0.223245614035088 0.564035087719298 0.1903923937748 0.31988173777061
6 29 41 38 23 14 11 3 1 1 1 1 0.184210526315789 0.428571428571429 0.147887323943662 0.257668711656442 0.196428571428571 0.463345864661654 0.16002242615598 0.275895400895401
6 29 42 38 23 5 2 1 0 1 0 1 0.105263157894737 0.8 0.102564102564103 0.186046511627907 0.105263157894737 0.8 0.102564102564103 0.186046511627907
6 29 43 38 23 14 9 7 4 2 2 3 0.421052631578947 0.857142857142857 0.39344262295082 0.564705882352941 0.616541353383459 0.903508771929824 0.578453530580097 0.732937041697401
6 29 44 38 23 15 5 3 1 1 0 2 0.210526315789474 0.733333333333333 0.195555555555556 0.327137546468401 0.235087719298246 0.733333333333333 0.216573611519248 0.356038647342995
6 29 45 38 23 4 4 2 2 1 0 1 0.157894736842105 0.5 0.136363636363636 0.24 0.276315789473684 0.5 0.216494845360825 0.355932203389831
6 29 46 38 23 15 7 4 2 1 0 3 0.263157894736842 0.666666666666667 0.232558139534884 0.377358490566038 0.36140350877193 0.666666666666667 0.306092124814265 0.468714448236633
6 29 47 38 23 10 8 5 4 1 1 2 0.342105263157895 0.7 0.298360655737705 0.45959595959596 0.768421052631579 0.724342105263158 0.594554008669793 0.745730787965948
6 29 48 38 23 26 13 7 3 1 2 4 0.368421052631579 0.653846153846154 0.308290155440415 0.471287128712871 0.596153846153846 0.71002024291498 0.479425478675911 0.648123863737967
6 29 49 38 23 1 1 1 1 1 0 1 0.105263157894737 1 0.105263157894737 0.19047619047619 0.105263157894737 1 0.105263157894737 0.19047619047619
6 29 50 38 23 12 7 4 2 1 2 1 0.263157894736842 0.583333333333333 0.221518987341772 0.362694300518135 0.383771929824561 0.826754385964912 0.355206555505903 0.524210208492245
6 29 51 38 23 27 12 5 3 1 2 2 0.263157894736842 0.592592592592593 0.222841225626741 0.364464692482916 0.415204678362573 0.628654970760234 0.333427984797519 0.500106475338673
6 29 52 38 23 13 7 4 1 2 0 2 0.315789473684211 0.769230769230769 0.288461538461538 0.447761194029851 0.340080971659919 0.769230769230769 0.308596620132256 0.47164514317799
6 29 53 38 23 4 3 1 1 1 0 1 0.0526315789473684 0.25 0.0454545454545454 0.0869565217391304 0.0723684210526316 0.25 0.0594594594594595 0.112244897959184
6 29 54 38 23 12 9 5 3 2 2 2 0.263157894736842 0.583333333333333 0.221518987341772 0.362694300518135 0.335526315789474 0.664473684210526 0.286915835793461 0.445896814404432
6 29 55 38 23 9 7 3 3 1 2 1 0.105263157894737 0.333333333333333 0.0869565217391304 0.16 0.245614035087719 0.549707602339181 0.204474829086389 0.33952528379773
6 29 56 38 23 1 1 1 1 1 0 1 0.0526315789473684 1 0.0526315789473684 0.1 0.0526315789473684 1 0.0526315789473684 0.1
6 29 57 38 23 28 8 4 2 1 0 2 0.315789473684211 0.464285714285714 0.231454005934718 0.375903614457831 0.417293233082707 0.464285714285714 0.281670895959399 0.439537008833384
6 29 58 38 23 23 5 3 2 1 0 2 0.210526315789474 0.826086956521739 0.20159151193634 0.335540838852097 0.311212814645309 0.826086956521739 0.292076410082514 0.452103927915318
6 29 59 38 23 14 5 2 0 1 0 1 0.157894736842105 0.714285714285714 0.148514851485148 0.258620689655172 0.157894736842105 0.714285714285714 0.148514851485148 0.258620689655172
6 29 60 38 23 9 4 1 0 1 0 1 0.105263157894737 0.666666666666667 0.1 0.181818181818182 0.105263157894737 0.666666666666667 0.1 0.181818181818182
6 29 61 38 23 110 19 7 4 1 2 3 0.421052631578947 0.718181818181818 0.361349342481418 0.530869382612348 0.838277511961723 0.72408293460925 0.635332232123174 0.777006922071503
6 29 62 38 23 79 17 7 3 1 2 2 0.5 0.69620253164557 0.41044776119403 0.582010582010582 0.772818121252498 0.70852764823451 0.586392282395754 0.73927778003331
6 29 63 38 23 140 28 10 4 1 4 4 0.526315789473684 0.607142857142857 0.392609699769053 0.563847429519071 0.944360902255639 0.634962406015038 0.612064931190503 0.759355183960854
6 29 64 38 23 36 11 5 2 1 1 2 0.342105263157895 0.611111111111111 0.280943025540275 0.438650306748466 0.470029239766082 0.617872807017544 0.364168275200801 0.533905210700192
6 29 65 38 23 52 17 6 1 2 2 3 0.315789473684211 0.653846153846154 0.270557029177719 0.425887265135699 0.322241902834008 0.672570850202429 0.278544476057051 0.435721214667579
6 29 66 38 23 24 12 5 2 2 0 3 0.394736842105263 0.458333333333333 0.269168026101142 0.424164524421594 0.483004385964912 0.458333333333333 0.307484849446331 0.470345563968162
6 29 67 38 23 26 14 7 3 2 2 2 0.5 0.653846153846154 0.395348837209302 0.566666666666667 0.651821862348178 0.71002024291498 0.514781423629311 0.679677497491263
6 29 68 38 23 64 20 4 1 1 0 2 0.315789473684211 0.296875 0.180665610142631 0.306040268456376 0.367598684210526 0.296875 0.19651079386381 0.328473081683168
6 29 69 38 23 161 37 11 6 1 5 3 0.631578947368421 0.571428571428571 0.428571428571429 0.6 1 0.621826304892666 0.621826304892666 0.766822320018813
6 29 70 38 23 161 29 10 5 1 4 3 0.605263157894737 0.627329192546584 0.445189727865082 0.616098660655085 1 0.647488285932222 0.647488285932222 0.786030822144322
6 29 71 38 23 47 21 8 3 2 4 2 0.421052631578947 0.595744680851064 0.327485380116959 0.493392070484581 0.556270996640537 0.823628219484882 0.497061127826952 0.664049207594425
6 29 72 38 23 21 10 5 3 1 2 1 0.315789473684211 0.428571428571429 0.222222222222222 0.363636363636364 0.541353383458647 0.521303258145363 0.361599381881398 0.531139168676408
6 29 73 38 23 24 12 4 2 1 2 1 0.210526315789474 0.416666666666667 0.16260162601626 0.27972027972028 0.260964912280702 0.49780701754386 0.206579842921927 0.342422168137106
6 29 74 38 23 46 13 8 3 1 4 3 0.368421052631579 0.695652173913043 0.31728045325779 0.481720430107527 0.522883295194508 0.907322654462243 0.496372409769086 0.663434324942792
6 29 75 38 23 31 13 6 4 1 2 2 0.368421052631579 0.290322580645161 0.193846153846154 0.324742268041237 0.826825127334465 0.353140916808149 0.328820128611727 0.494905399958471
6 29 76 38 23 80 23 12 3 1 6 3 0.657894736842105 0.7375 0.533068305023491 0.695426685525695 0.774835526315789 0.883552631578947 0.703041585405599 0.825630555860046
6 29 77 38 23 41 19 6 4 1 4 1 0.263157894736842 0.219512195121951 0.13595166163142 0.23936170212766 0.622593068035943 0.456996148908857 0.357860134845247 0.527094250227814
6 29 78 38 23 92 20 8 3 1 2 4 0.473684210526316 0.760869565217391 0.412303664921466 0.583873957367933 0.629862700228833 0.766161327231121 0.528302280572377 0.691358361873959
6 29 79 38 23 163 38 12 3 2 5 4 0.684210526315789 0.582822085889571 0.459278542209 0.629459734964322 0.743057797868905 0.627623506619309 0.515702568605931 0.680479903230947
6 29 80 38 23 65 16 8 2 1 2 3 0.552631578947368 0.769230769230769 0.474040632054176 0.643185298621746 0.708097165991903 0.794197031039136 0.598311939511166 0.748679809892625
6 29 81 38 23 32 13 6 2 1 3 2 0.289473684210526 0.6875 0.255813953488372 0.407407407407407 0.340460526315789 0.847245065789474 0.320770453442151 0.485732327833605
6 29 82 38 23 114 25 8 3 2 2 3 0.552631578947368 0.754385964912281 0.468360995850622 0.637937124690922 0.748268698060942 0.762927054478301 0.60710570139696 0.755526784416532
6 29 83 38 23 215 32 9 3 1 4 3 0.473684210526316 0.641860465116279 0.374660633484163 0.545095457537854 0.591554467564259 0.696205630354957 0.470185832678855 0.639627756202929
6 29 84 38 23 90 22 10 5 1 3 4 0.631578947368421 0.466666666666667 0.366812227074236 0.536741214057508 1 0.486951754385965 0.486951754385965 0.654966447902072
